South Africa,Gauteng,Gauteng,sub-region,2020-03-20,-19.370000000000005,,-26.700000000000003
South Africa,Gauteng,Gauteng,sub-region,2020-03-21,-37.32,,-39.6
South Africa,Gauteng,Gauteng,sub-region,2020-03-22,-51.51,,-57.63
South Africa,Gauteng,Gauteng,sub-region,2020-03-23,-40.03,,-45.37
South Africa,Gauteng,Gauteng,sub-region,2020-03-24,-34.43000000000001,,-39.62
South Africa,Gauteng,Gauteng,sub-region,2020-03-25,-24.010000000000005,,-31.540000000000006
South Africa,Gauteng,Gauteng,sub-region,2020-03-26,-33.22,,-41.4
South Africa,Gauteng,Gauteng,sub-region,2020-03-27,-89.26,,-84.48
South Africa,Gauteng,Gauteng,sub-region,2020-03-28,-90.23,,-85.73
South Africa,Gauteng,Gauteng,sub-region,2020-03-29,-89.59,,-84.21000000000001
South Africa,Gauteng,Gauteng,sub-region,2020-03-30,-85.93,,-83.53
South Africa,Gauteng,Gauteng,sub-region,2020-03-31,-84.7,,-82.05
South Africa,Gauteng,Gauteng,sub-region,2020-04-01,-83.93,,-79.28
South Africa,Gauteng,Gauteng,sub-region,2020-04-02,-83.81,,-79.3
